id_student,gender,region,imd_band,num_of_prev_attempts,studied_credits,disability,final_result,burnout,avg_clicks_per_week,total_failed_or_missed,engagement_duration_days,gender_flag,age_0-35,age_35-55,age_55<=,edu_A Level or Equivalent,edu_HE Qualification,edu_Lower Than A Level,edu_No Formal quals,edu_Post Graduate Qualification
356166,M,South Region,90-100%,0,60,N,Pass,0,0.2,0,71,1,False,True,False,False,False,False,False,True
356705,F,South East Region,20-30%,0,150,N,Withdrawn,1,0.15384615384615385,0,92,0,False,True,False,False,True,False,False,False
360759,M,West Midlands Region,60-70%,0,60,N,Withdrawn,1,0.13333333333333333,0,107,1,False,True,False,False,True,False,False,False
361842,M,West Midlands Region,60-70%,0,120,N,Withdrawn,1,0.07142857142857142,0,202,1,True,False,False,False,False,True,False,False
362115,M,South Region,90-100%,2,120,N,Fail,1,0.25,0,62,1,False,True,False,True,False,False,False,False
363122,M,London Region,0-10%,0,60,N,Pass,0,0.2,0,75,1,True,False,False,False,False,True,False,False
365397,F,South West Region,70-80%,0,60,N,Fail,1,0.13333333333333333,0,110,0,True,False,False,False,False,True,False,False
365764,M,West Midlands Region,50-60%,0,60,N,Fail,1,0.08,0,176,1,True,False,False,True,False,False,False,False
367127,F,London Region,90-100%,0,120,N,Pass,0,0.07692307692307694,0,184,0,True,False,False,True,False,False,False,False
367646,F,London Region,70-80%,0,120,N,Distinction,0,0.22222222222222218,0,68,0,True,False,False,True,False,False,False,False
370089,M,Scotland,40-50%,0,120,N,Withdrawn,1,0.06728778467908902,0,295,1,False,True,False,False,True,False,False,False
370865,M,East Anglian Region,20-30%,0,60,N,Pass,0,0.25,0,62,1,False,True,False,False,True,False,False,False
373790,M,East Anglian Region,70-80%,0,120,N,Withdrawn,1,0.13333333333333333,0,107,1,True,False,False,False,False,True,False,False
373795,F,London Region,70-80%,0,60,N,Withdrawn,1,0.16666666666666666,0,86,0,True,False,False,False,False,True,False,False
374645,F,South West Region,40-50%,0,160,N,Pass,0,0.2,0,70,0,False,True,False,True,False,False,False,False
375856,M,East Anglian Region,30-40%,0,150,N,Pass,0,0.20000000000000004,0,75,1,True,False,False,True,False,False,False,False
376280,F,London Region,70-80%,1,60,N,Fail,1,0.08695652173913043,0,164,0,False,True,False,True,False,False,False,False
378728,M,South Region,70-80%,0,60,N,Pass,0,0.125,0,112,1,True,False,False,True,False,False,False,False
379330,F,Wales,60-70%,1,60,N,Withdrawn,1,0.06666666666666667,0,210,0,False,True,False,False,True,False,False,False
380681,M,London Region,70-80%,0,60,N,Withdrawn,1,0.12179487179487179,0,184,1,True,False,False,False,True,False,False,False
382051,F,West Midlands Region,0-10%,2,70,N,Pass,0,0.16666666666666666,0,90,0,True,False,False,True,False,False,False,False
384372,F,South West Region,0-10%,2,60,Y,Fail,1,0.2,0,70,0,False,True,False,False,False,True,False,False
385927,M,North Western Region,40-50%,0,60,N,Pass,0,0.16666666666666666,0,89,1,True,False,False,True,False,False,False,False
385947,M,Ireland,70-80%,0,60,N,Withdrawn,1,0.08695652173913043,0,163,1,True,False,False,True,False,False,False,False
386140,F,Wales,80-90%,0,60,N,Withdrawn,1,0.15555555555555556,0,70,0,False,True,False,False,False,True,False,False
386849,F,East Anglian Region,40-50%,4,60,N,Withdrawn,1,0.11764705882352941,0,121,0,True,False,False,False,False,True,False,False
387656,F,North Western Region,0-10%,0,60,Y,Withdrawn,1,0.25,0,61,0,True,False,False,False,False,True,False,False
390026,M,London Region,50-60%,0,120,N,Pass,0,0.125,0,118,1,True,False,False,False,False,True,False,False
391611,F,Ireland,0-10%,3,60,N,Fail,1,0.2,0,71,0,True,False,False,True,False,False,False,False
391924,F,North Region,70-80%,0,60,N,Pass,0,0.10526315789473684,0,139,0,True,False,False,True,False,False,False,False
392802,F,London Region,20-30%,3,60,N,Withdrawn,1,0.2222222222222222,0,63,0,True,False,False,False,False,True,False,False
394020,M,North Region,80-90%,2,60,N,Fail,1,0.2222222222222222,0,66,1,True,False,False,False,False,True,False,False
397429,M,Yorkshire Region,20-30%,0,60,N,Fail,1,0.11764705882352941,0,121,1,True,False,False,True,False,False,False,False
400461,F,London Region,20-30%,0,60,N,Withdrawn,1,0.125,0,114,0,True,False,False,False,False,True,False,False
400599,M,Wales,90-100%,0,90,N,Withdrawn,1,0.2222222222222222,0,63,1,False,True,False,False,True,False,False,False
402314,F,North Region,70-80%,1,150,N,Distinction,0,0.2,0,71,0,True,False,False,False,True,False,False,False
402575,F,London Region,20-30%,0,60,N,Withdrawn,1,0.0909090909090909,0,154,0,True,False,False,True,False,False,False,False
406753,F,East Anglian Region,50-60%,0,120,N,Withdrawn,1,0.05405405405405406,0,260,0,False,True,False,False,False,True,False,False
407115,M,South Region,50-60%,3,120,N,Fail,1,0.1111111111111111,0,126,1,True,False,False,True,False,False,False,False
407303,M,Scotland,90-100%,0,120,N,Pass,0,0.22222222222222218,0,63,1,True,False,False,True,False,False,False,False
409284,F,Wales,30-40%,0,90,N,Withdrawn,1,0.14285714285714285,0,100,0,False,True,False,False,False,False,True,False
410816,M,East Anglian Region,30-40%,0,330,Y,Withdrawn,1,0.2222222222222222,0,68,1,True,False,False,True,False,False,False,False
411060,F,East Midlands Region,50-60%,0,60,N,Pass,0,0.13333333333333333,0,110,0,True,False,False,False,False,True,False,False
413629,M,Scotland,60-70%,0,60,N,Withdrawn,1,0.2,0,71,1,False,True,False,False,True,False,False,False
418453,F,North Region,70-80%,1,60,N,Pass,0,0.25,0,56,0,True,False,False,True,False,False,False,False
418781,M,West Midlands Region,60-70%,2,120,N,Pass,0,0.25,0,58,1,True,False,False,False,False,True,False,False
421242,M,South West Region,60-70%,0,60,N,Withdrawn,1,0.09545454545454546,0,143,1,True,False,False,True,False,False,False,False
421754,F,South East Region,80-90%,0,60,N,Withdrawn,1,0.15384615384615385,0,92,0,True,False,False,True,False,False,False,False
421877,F,North Western Region,0-10%,1,120,Y,Withdrawn,1,0.2,0,70,0,True,False,False,True,False,False,False,False
424880,F,East Anglian Region,60-70%,1,150,N,Pass,0,0.05714285714285714,0,246,0,False,True,False,True,False,False,False,False
426297,F,East Anglian Region,70-80%,0,60,N,Distinction,0,0.13333333333333333,0,110,0,True,False,False,False,False,True,False,False
428769,M,North Region,40-50%,1,120,N,Fail,1,0.25,0,58,1,True,False,False,True,False,False,False,False
430282,M,South West Region,30-40%,1,60,Y,Withdrawn,1,0.15384615384615385,0,92,1,True,False,False,False,False,True,False,False
430678,M,London Region,70-80%,1,60,N,Pass,0,0.2,0,71,1,True,False,False,True,False,False,False,False
431136,M,Wales,70-80%,1,60,N,Withdrawn,1,0.20202020202020204,2,63,1,True,False,False,True,False,False,False,False
431406,F,South West Region,30-40%,0,60,N,Distinction,0,0.09090909090909091,0,156,0,True,False,False,True,False,False,False,False
434002,F,Yorkshire Region,20-30%,0,120,N,Withdrawn,1,0.08939393939393939,0,314,0,True,False,False,True,False,False,False,False
440331,F,West Midlands Region,90-100%,1,60,N,Pass,0,0.2,0,75,0,True,False,False,True,False,False,False,False
440798,M,Wales,60-70%,1,150,N,Fail,1,0.05714285714285714,0,245,1,True,False,False,False,False,True,False,False
441213,M,North Western Region,80-90%,1,60,N,Pass,0,0.2857142857142857,0,54,1,True,False,False,True,False,False,False,False
441393,F,North Region,0-10%,0,60,N,Withdrawn,1,0.09090909090909091,0,156,0,True,False,False,True,False,False,False,False
442393,F,West Midlands Region,20-30%,0,60,Y,Fail,1,0.125,0,112,0,True,False,False,True,False,False,False,False
442873,F,East Midlands Region,70-80%,0,120,N,Pass,0,0.1,0,146,0,False,True,False,False,False,True,False,False
443861,M,South Region,90-100%,0,60,N,Pass,0,0.25,0,58,1,True,False,False,False,False,True,False,False
444474,M,South West Region,80-90%,1,60,N,Withdrawn,1,0.11764705882352941,0,121,1,True,False,False,True,False,False,False,False
445145,M,West Midlands Region,70-80%,0,60,N,Fail,1,0.11111111111111112,0,132,1,True,False,False,True,False,False,False,False
445857,F,South East Region,20-30%,0,60,N,Pass,0,0.10526315789473684,0,139,0,True,False,False,True,False,False,False,False
447162,M,South Region,70-80%,0,60,N,Pass,0,0.15384615384615388,0,92,1,True,False,False,True,False,False,False,False
464592,M,Wales,50-60%,1,60,N,Fail,1,0.2222222222222222,0,68,1,True,False,False,False,False,True,False,False
464685,F,East Anglian Region,50-60%,1,70,N,Pass,0,0.18181818181818182,0,82,0,True,False,False,True,False,False,False,False
464748,F,North Region,30-40%,0,120,N,Withdrawn,1,0.11781609195402298,0,203,0,True,False,False,False,True,False,False,False
464887,M,West Midlands Region,30-40%,0,120,N,Withdrawn,1,0.14285714285714285,0,100,1,True,False,False,False,False,True,False,False
465413,F,South East Region,30-40%,0,150,N,Pass,0,0.14285714285714285,0,98,0,False,True,False,False,False,True,False,False
468386,F,Scotland,0-10%,2,310,N,Withdrawn,1,0.09882352941176471,0,125,0,True,False,False,False,True,False,False,False
469425,M,East Anglian Region,50-60%,0,120,N,Fail,1,0.2222222222222222,0,68,1,True,False,False,False,True,False,False,False
470555,M,South West Region,20-30%,0,60,Y,Withdrawn,1,0.07993730407523511,0,155,1,True,False,False,False,False,True,False,False
470733,M,London Region,40-50%,0,60,N,Fail,1,0.125,0,118,1,True,False,False,True,False,False,False,False
471189,M,London Region,70-80%,1,120,N,Withdrawn,1,0.11764705882352941,0,120,1,False,True,False,False,False,True,False,False
471476,F,North Western Region,40-50%,1,120,N,Fail,1,0.2,0,75,0,False,True,False,True,False,False,False,False
471669,M,Yorkshire Region,60-70%,1,60,N,Fail,1,0.2222222222222222,0,68,1,True,False,False,False,False,True,False,False
472257,M,West Midlands Region,90-100%,1,150,N,Pass,0,0.09090909090909091,0,154,1,True,False,False,True,False,False,False,False
472284,M,Yorkshire Region,50-60%,0,60,N,Distinction,0,0.2,0,71,1,True,False,False,False,False,True,False,False
473265,F,South East Region,40-50%,0,75,N,Withdrawn,1,0.2,0,70,0,False,True,False,False,False,True,False,False
477063,M,East Anglian Region,90-100%,3,150,N,Fail,1,0.2,0,71,1,True,False,False,False,False,True,False,False
477180,F,East Midlands Region,70-80%,2,130,N,Fail,1,0.14285714285714285,0,99,0,True,False,False,False,False,True,False,False
479921,F,West Midlands Region,40-50%,2,75,N,Withdrawn,1,0.046511627906976744,0,301,0,True,False,False,True,False,False,False,False
480956,M,Scotland,30-40%,0,60,N,Pass,0,0.15384615384615388,0,93,1,False,True,False,False,True,False,False,False
484130,F,London Region,60-70%,0,70,N,Withdrawn,1,0.23611111111111108,0,68,0,True,False,False,True,False,False,False,False
484213,F,London Region,70-80%,0,130,N,Pass,0,0.22222222222222218,0,63,0,True,False,False,True,False,False,False,False
484762,F,South East Region,70-80%,2,120,Y,Pass,0,0.10000000000000002,0,141,0,False,True,False,True,False,False,False,False
485219,M,East Anglian Region,70-80%,1,90,N,Fail,1,0.14285714285714285,0,103,1,True,False,False,True,False,False,False,False
485306,F,West Midlands Region,0-10%,0,60,N,Withdrawn,1,0.08,0,181,0,True,False,False,False,False,True,False,False
486022,M,Yorkshire Region,80-90%,0,60,N,Pass,0,0.22222222222222218,0,68,1,True,False,False,True,False,False,False,False
489507,F,North Region,0-10%,0,60,N,Pass,0,0.055555555555555546,0,253,0,True,False,False,True,False,False,False,False
491036,F,South East Region,40-50%,2,180,N,Pass,0,0.125,0,113,0,True,False,False,True,False,False,False,False
491792,M,South Region,90-100%,0,120,N,Withdrawn,1,0.2222222222222222,0,68,1,False,True,False,False,True,False,False,False
492095,M,North Western Region,40-50%,0,60,N,Pass,0,0.11111111111111109,0,131,1,True,False,False,False,False,True,False,False
493055,M,London Region,20-30%,0,60,N,Withdrawn,1,0.2222222222222222,0,68,1,True,False,False,False,True,False,False,False
493296,F,North Region,50-60%,2,60,N,Fail,1,0.20000000000000004,0,75,0,True,False,False,False,False,True,False,False
493434,M,Ireland,70-80%,0,120,N,Withdrawn,1,0.10795454545454546,0,115,1,False,True,False,False,False,True,False,False
494329,M,North Western Region,0-10%,0,60,N,Withdrawn,1,0.09523809523809523,0,153,1,True,False,False,False,False,True,False,False
496085,F,South West Region,30-40%,0,150,N,Fail,1,0.09523809523809523,0,150,0,True,False,False,False,False,True,False,False
497206,M,Yorkshire Region,20-30%,1,60,N,Withdrawn,1,0.2,0,75,1,True,False,False,True,False,False,False,False
498438,M,East Anglian Region,50-60%,0,60,N,Withdrawn,1,0.05405405405405406,0,264,1,True,False,False,False,False,True,False,False
498582,M,North Region,70-80%,0,60,N,Withdrawn,1,0.125,0,114,1,True,False,False,True,False,False,False,False
498905,F,London Region,70-80%,0,60,N,Withdrawn,1,0.2222222222222222,0,68,0,True,False,False,True,False,False,False,False
498980,M,South East Region,20-30%,0,120,Y,Fail,1,0.13333333333333333,0,111,1,True,False,False,False,False,True,False,False
501123,F,West Midlands Region,50-60%,0,180,N,Withdrawn,1,0.25,0,57,0,True,False,False,True,False,False,False,False
501487,M,Ireland,40-50%,0,60,N,Distinction,0,0.11764705882352941,0,124,1,True,False,False,True,False,False,False,False
501890,M,North Western Region,70-80%,0,60,N,Withdrawn,1,0.08333333333333333,0,169,1,False,True,False,True,False,False,False,False
502161,M,East Anglian Region,50-60%,1,60,Y,Fail,1,0.10526315789473684,0,138,1,True,False,False,True,False,False,False,False
504089,M,North Western Region,70-80%,0,60,N,Fail,1,0.25,0,61,1,True,False,False,True,False,False,False,False
505854,M,London Region,60-70%,0,60,N,Withdrawn,1,0.125,0,114,1,True,False,False,True,False,False,False,False
507812,F,Yorkshire Region,70-80%,0,60,N,Withdrawn,1,0.08,0,180,0,True,False,False,False,False,True,False,False
508446,M,Yorkshire Region,0-10%,0,60,Y,Withdrawn,1,0.2,0,70,1,True,False,False,False,False,True,False,False
508594,M,Yorkshire Region,60-70%,0,120,N,Withdrawn,1,0.20000000000000004,0,70,1,True,False,False,True,False,False,False,False
508872,M,North Western Region,30-40%,0,60,N,Withdrawn,1,0.2111111111111111,0,71,1,True,False,False,False,False,True,False,False
509100,F,South Region,80-90%,0,60,N,Withdrawn,1,0.07407407407407407,0,190,0,True,False,False,False,False,True,False,False
509417,F,East Midlands Region,20-30%,1,60,N,Withdrawn,1,0.04,0,350,0,True,False,False,False,False,False,True,False
511869,M,North Region,70-80%,0,60,N,Withdrawn,1,0.15384615384615385,0,91,1,True,False,False,False,False,True,False,False
513415,M,South East Region,70-80%,1,60,Y,Withdrawn,1,0.07142857142857142,0,196,1,True,False,False,True,False,False,False,False
513957,M,West Midlands Region,0-10%,1,60,N,Pass,0,0.06896551724137931,0,209,1,True,False,False,True,False,False,False,False
514277,F,Scotland,70-80%,0,120,N,Withdrawn,1,0.06226053639846744,0,252,0,True,False,False,False,True,False,False,False
515161,F,North Region,70-80%,0,60,N,Fail,1,0.18181818181818182,0,82,0,True,False,False,False,False,False,True,False
515331,M,South East Region,30-40%,2,60,N,Fail,1,0.2,0,70,1,False,True,False,False,False,True,False,False
516318,M,North Western Region,0-10%,1,120,N,Fail,1,0.10526315789473684,0,139,1,True,False,False,False,False,True,False,False
517864,M,West Midlands Region,20-30%,1,120,N,Pass,0,0.125,0,114,1,True,False,False,True,False,False,False,False
518265,M,Scotland,60-70%,0,60,Y,Withdrawn,1,0.2,0,75,1,True,False,False,False,False,True,False,False
520349,M,South Region,70-80%,1,120,N,Withdrawn,1,0.14646464646464646,0,80,1,True,False,False,False,False,True,False,False
520962,F,South East Region,70-80%,1,120,N,Pass,0,0.2,0,70,0,False,True,False,True,False,False,False,False
521249,M,South Region,60-70%,0,60,N,Withdrawn,1,0.1111111111111111,0,128,1,True,False,False,True,False,False,False,False
522129,M,North Western Region,70-80%,1,120,N,Withdrawn,1,0.1111111111111111,0,131,1,False,True,False,True,False,False,False,False
522205,M,North Region,70-80%,2,60,N,Fail,1,0.10526315789473684,0,135,1,True,False,False,True,False,False,False,False
522840,F,East Anglian Region,20-30%,0,60,N,Pass,0,0.2857142857142857,0,51,0,True,False,False,False,False,True,False,False
523978,F,South West Region,60-70%,1,60,N,Pass,0,0.16666666666666666,0,89,0,True,False,False,False,False,True,False,False
524109,M,London Region,80-90%,0,60,N,Fail,1,0.22222222222222224,0,68,1,False,False,True,False,True,False,False,False
525412,M,Yorkshire Region,30-40%,0,120,N,Fail,1,0.13636363636363635,0,80,1,True,False,False,False,False,True,False,False
525635,F,East Anglian Region,60-70%,0,60,N,Fail,1,0.22222222222222218,0,68,0,True,False,False,True,False,False,False,False
526175,M,London Region,70-80%,0,60,N,Fail,1,0.14285714285714285,0,99,1,True,False,False,False,False,True,False,False
527242,F,Scotland,70-80%,0,90,N,Withdrawn,1,0.15384615384615385,0,92,0,True,False,False,False,False,True,False,False
528330,M,West Midlands Region,20-30%,0,120,N,Withdrawn,1,0.08695652173913043,0,162,1,True,False,False,True,False,False,False,False
528699,M,South Region,80-90%,0,60,N,Withdrawn,1,0.11764705882352941,0,121,1,False,True,False,True,False,False,False,False
528822,M,North Western Region,70-80%,0,60,N,Withdrawn,1,0.2,0,70,1,True,False,False,False,False,True,False,False
529190,M,South Region,70-80%,0,60,N,Pass,0,0.09090909090909091,0,154,1,True,False,False,False,False,True,False,False
531243,M,South East Region,80-90%,0,60,N,Withdrawn,1,0.13333333333333333,0,111,1,True,False,False,False,True,False,False,False
532194,M,North Region,70-80%,0,120,N,Withdrawn,1,0.16666666666666666,0,87,1,False,True,False,True,False,False,False,False
533012,M,Scotland,50-60%,0,90,N,Fail,1,0.1266233766233766,0,197,1,False,True,False,True,False,False,False,False
534201,F,South West Region,70-80%,0,60,N,Pass,0,0.07142857142857142,0,200,0,True,False,False,True,False,False,False,False
536794,M,South West Region,70-80%,0,210,N,Withdrawn,1,0.09090909090909091,0,159,1,True,False,False,False,False,True,False,False
536941,F,East Anglian Region,90-100%,0,60,N,Pass,0,0.08,0,175,0,True,False,False,True,False,False,False,False
537238,F,West Midlands Region,0-10%,0,180,N,Withdrawn,1,0.08,0,177,0,False,True,False,True,False,False,False,False
537756,F,Yorkshire Region,0-10%,0,270,N,Pass,0,0.1,0,142,0,True,False,False,True,False,False,False,False
539060,F,Ireland,0-10%,0,120,Y,Withdrawn,1,0.10526315789473684,0,138,0,True,False,False,False,False,True,False,False
539588,F,South East Region,80-90%,0,60,N,Fail,1,0.15384615384615385,0,92,0,True,False,False,True,False,False,False,False
541000,F,North Western Region,0-10%,0,60,N,Pass,0,0.14285714285714285,0,100,0,True,False,False,True,False,False,False,False
541765,M,South East Region,80-90%,0,120,N,Pass,0,0.3333333333333333,0,47,1,True,False,False,True,False,False,False,False
543361,F,Yorkshire Region,70-80%,0,60,N,Withdrawn,1,0.06896551724137931,0,209,0,True,False,False,True,False,False,False,False
543789,F,Yorkshire Region,50-60%,0,60,N,Distinction,0,0.2,0,70,0,True,False,False,True,False,False,False,False
543976,F,East Midlands Region,50-60%,0,60,N,Withdrawn,1,0.08834586466165413,0,134,0,False,True,False,False,False,True,False,False
546025,F,Wales,50-60%,0,60,N,Fail,1,0.16666666666666666,0,87,0,False,True,False,False,False,True,False,False
546040,M,East Midlands Region,80-90%,0,120,N,Fail,1,0.22222222222222218,0,63,1,True,False,False,False,True,False,False,False
546299,M,West Midlands Region,60-70%,0,60,N,Withdrawn,1,0.13846153846153847,0,182,1,True,False,False,False,False,True,False,False
546584,M,South Region,70-80%,0,60,N,Pass,0,0.15384615384615388,0,92,1,False,True,False,True,False,False,False,False
547786,M,Scotland,90-100%,0,120,N,Withdrawn,1,0.13846153846153847,0,183,1,True,False,False,False,True,False,False,False
547860,F,Yorkshire Region,40-50%,0,180,N,Withdrawn,1,0.125,0,115,0,True,False,False,True,False,False,False,False
548292,M,East Anglian Region,40-50%,0,60,N,Pass,0,0.125,0,118,1,True,False,False,True,False,False,False,False
548500,M,Wales,50-60%,1,120,N,Withdrawn,1,0.10000000000000002,0,141,1,False,True,False,True,False,False,False,False
549785,F,South Region,70-80%,0,60,N,Withdrawn,1,0.16666666666666666,0,89,0,True,False,False,False,False,True,False,False
550046,M,South Region,90-100%,0,60,N,Distinction,0,0.10526315789473684,0,135,1,True,False,False,True,False,False,False,False
550638,F,North Region,0-10%,0,60,N,Fail,1,0.08,0,175,0,True,False,False,True,False,False,False,False
551109,F,North Region,0-10%,0,210,N,Withdrawn,1,0.16666666666666666,0,86,0,True,False,False,False,False,True,False,False
551171,F,South West Region,80-90%,0,120,N,Pass,0,0.06666666666666667,0,210,0,True,False,False,False,False,True,False,False
551340,M,South Region,30-40%,0,120,Y,Withdrawn,1,0.15384615384615385,0,96,1,False,True,False,False,False,True,False,False
551427,F,East Anglian Region,40-50%,0,60,N,Fail,1,0.1111111111111111,0,128,0,True,False,False,True,False,False,False,False
551814,M,North Western Region,90-100%,0,90,N,Pass,0,0.2,0,71,1,True,False,False,False,False,True,False,False
552908,M,North Western Region,20-30%,1,120,N,Withdrawn,1,0.20000000000000004,0,74,1,True,False,False,False,False,True,False,False
554585,M,East Midlands Region,30-40%,0,60,N,Withdrawn,1,0.08333333333333333,0,174,1,True,False,False,False,False,True,False,False
554712,M,South Region,40-50%,0,120,N,Withdrawn,1,0.125,0,118,1,True,False,False,True,False,False,False,False
555132,M,South Region,40-50%,0,60,N,Withdrawn,1,0.16374269005847952,0,138,1,True,False,False,True,False,False,False,False
555137,F,Scotland,70-80%,2,150,N,Fail,1,0.1111111111111111,0,127,0,True,False,False,False,False,True,False,False
556057,F,London Region,40-50%,0,60,N,Pass,0,0.10526315789473684,0,139,0,True,False,False,False,False,True,False,False
556170,M,Yorkshire Region,40-50%,1,120,N,Withdrawn,1,0.10526315789473684,0,139,1,True,False,False,False,False,True,False,False
556171,M,South Region,40-50%,0,60,N,Fail,1,0.2,0,71,1,False,True,False,False,False,True,False,False
556374,M,Wales,80-90%,0,60,N,Withdrawn,1,0.2,0,70,1,False,True,False,False,False,True,False,False
556416,M,South East Region,30-40%,0,60,Y,Distinction,0,0.13333333333333333,0,111,1,True,False,False,False,False,True,False,False
556836,M,East Anglian Region,80-90%,0,150,N,Withdrawn,1,0.06971153846153846,0,184,1,True,False,False,True,False,False,False,False
557404,F,South Region,60-70%,0,60,N,Pass,0,0.22222222222222218,0,63,0,True,False,False,False,True,False,False,False
558292,M,West Midlands Region,70-80%,0,180,N,Pass,0,0.2,0,70,1,True,False,False,True,False,False,False,False
558629,M,South West Region,30-40%,0,60,N,Fail,1,0.14285714285714285,0,103,1,True,False,False,False,False,True,False,False
558705,M,South Region,80-90%,2,120,N,Pass,0,0.2,0,74,1,True,False,False,True,False,False,False,False
559328,M,West Midlands Region,40-50%,0,60,N,Pass,0,0.07142857142857142,0,196,1,False,True,False,False,False,True,False,False
559872,M,East Midlands Region,50-60%,1,180,N,Pass,0,0.05128205128205128,0,278,1,True,False,False,True,False,False,False,False
560944,F,London Region,30-40%,0,120,Y,Pass,0,0.15384615384615388,0,92,0,True,False,False,True,False,False,False,False
561503,M,North Region,70-80%,0,120,N,Withdrawn,1,0.13333333333333333,0,111,1,True,False,False,False,False,False,True,False
561906,M,Yorkshire Region,0-10%,0,60,N,Withdrawn,1,0.09090909090909091,0,159,1,True,False,False,False,False,True,False,False
562112,F,East Midlands Region,80-90%,0,120,N,Distinction,0,0.06451612903225806,0,217,0,True,False,False,True,False,False,False,False
562248,F,London Region,20-30%,0,60,N,Fail,1,0.09523809523809523,0,153,0,True,False,False,False,False,True,False,False
562632,F,South West Region,30-40%,0,60,N,Pass,0,0.16666666666666666,0,90,0,False,True,False,False,False,True,False,False
562708,F,South Region,70-80%,0,60,N,Withdrawn,1,0.15384615384615385,0,91,0,False,True,False,True,False,False,False,False
563081,F,South Region,20-30%,0,60,N,Pass,0,0.14285714285714285,0,100,0,False,True,False,True,False,False,False,False
563763,F,East Anglian Region,30-40%,0,60,Y,Pass,0,0.07407407407407407,0,190,0,True,False,False,False,False,True,False,False
564081,M,East Anglian Region,90-100%,0,60,N,Fail,1,0.2222222222222222,0,63,1,True,False,False,False,False,True,False,False
564643,F,North Region,20-30%,0,120,N,Withdrawn,1,0.15555555555555556,0,71,0,True,False,False,False,False,True,False,False
564712,F,East Midlands Region,60-70%,0,60,N,Withdrawn,1,0.11764705882352941,0,125,0,True,False,False,True,False,False,False,False
564944,M,East Midlands Region,70-80%,0,60,N,Withdrawn,1,0.1111111111111111,0,132,1,True,False,False,True,False,False,False,False
564970,F,South East Region,60-70%,0,60,N,Withdrawn,1,0.1111111111111111,0,126,0,True,False,False,False,False,True,False,False
565158,F,Scotland,80-90%,0,60,N,Pass,0,0.07407407407407407,0,190,0,True,False,False,False,False,True,False,False
565851,M,Scotland,0-10%,0,60,Y,Fail,1,0.14285714285714285,0,104,1,True,False,False,True,False,False,False,False
566240,M,North Western Region,20-30%,0,60,N,Pass,0,0.22222222222222218,0,63,1,False,True,False,True,False,False,False,False
566652,M,South West Region,70-80%,0,60,N,Fail,1,0.11764705882352941,0,121,1,False,True,False,False,False,True,False,False
566788,M,South East Region,50-60%,1,240,N,Pass,0,0.11111111111111109,0,132,1,True,False,False,True,False,False,False,False
567595,M,North Western Region,70-80%,0,60,N,Distinction,0,0.16666666666666666,0,86,1,True,False,False,False,False,True,False,False
567808,F,Wales,40-50%,1,180,N,Fail,1,0.2222222222222222,0,68,0,True,False,False,True,False,False,False,False
567896,F,Yorkshire Region,30-40%,1,120,N,Fail,1,0.08333333333333333,0,168,0,False,True,False,True,False,False,False,False
568631,M,East Midlands Region,60-70%,0,60,N,Withdrawn,1,0.16666666666666666,0,86,1,True,False,False,True,False,False,False,False
568686,M,North Western Region,60-70%,0,60,N,Fail,1,0.16666666666666666,0,90,1,False,True,False,False,False,True,False,False
569084,M,East Midlands Region,70-80%,0,60,N,Pass,0,0.16666666666666666,0,86,1,True,False,False,False,False,True,False,False
569706,M,South Region,90-100%,0,120,Y,Withdrawn,1,0.15882352941176472,0,119,1,True,False,False,True,False,False,False,False
570049,F,Yorkshire Region,0-10%,1,180,N,Pass,0,0.15384615384615388,0,92,0,True,False,False,False,False,True,False,False
570215,F,North Western Region,20-30%,0,60,Y,Pass,0,0.125,0,118,0,True,False,False,False,False,True,False,False
571008,M,Yorkshire Region,0-10%,0,60,Y,Withdrawn,1,0.2222222222222222,0,63,1,False,True,False,False,False,True,False,False
571292,F,Wales,60-70%,0,60,N,Withdrawn,1,0.09453781512605042,0,119,0,False,True,False,False,False,True,False,False
571397,M,East Anglian Region,20-30%,0,60,N,Pass,0,0.15384615384615385,0,93,1,True,False,False,False,False,True,False,False
572043,M,North Region,70-80%,0,120,N,Withdrawn,1,0.10591133004926108,0,100,1,False,True,False,True,False,False,False,False
572235,F,Scotland,20-30%,0,60,N,Withdrawn,1,0.1111111111111111,0,126,0,True,False,False,True,False,False,False,False
572414,F,Ireland,70-80%,1,180,N,Withdrawn,1,0.11688311688311688,0,160,0,True,False,False,False,False,True,False,False
572924,M,North Western Region,0-10%,0,120,N,Pass,0,0.2,0,71,1,True,False,False,False,False,True,False,False
573126,F,South East Region,90-100%,0,60,N,Pass,0,0.08333333333333333,0,168,0,True,False,False,True,False,False,False,False
574190,F,East Anglian Region,30-40%,0,60,N,Withdrawn,1,0.25,0,58,0,True,False,False,True,False,False,False,False
574909,M,South East Region,90-100%,0,60,N,Distinction,0,0.2,0,73,1,False,True,False,True,False,False,False,False
575603,M,South West Region,50-60%,0,120,N,Pass,0,0.2,0,75,1,True,False,False,True,False,False,False,False
575792,M,Scotland,80-90%,0,60,N,Pass,0,0.13333333333333333,0,107,1,True,False,False,False,True,False,False,False
576041,M,South West Region,30-40%,1,120,N,Pass,0,0.2,0,70,1,True,False,False,True,False,False,False,False
576350,F,Scotland,70-80%,0,70,N,Fail,1,0.09523809523809523,0,149,0,True,False,False,False,False,True,False,False
